2026-05-16 13:08:42.715 [info] [LS Main] Starting language server from: /Applications/Antigravity.app/Contents/Resources/app/extensions/antigravity/bin/language_server_macos_arm
2026-05-16 13:08:42.910 [info] [LS Main] Args: --csrf_token 2ee8b772-834a-406d-9e61-929be9452ec6 --extension_server_port 49163 --extension_server_csrf_token b2626680-b0a5-43f1-8fc2-4ce025e419a0 --app_data_dir antigravity --cloud_code_endpoint https://cloudcode-pa.googleapis.com
2026-05-16 13:08:47.123 [error] No LS client info found for local authority
2026-05-16 13:08:48.801 [info] [LS Main] Process spawned with PID: 1038
2026-05-16 13:08:52.503 [error] [LS Main stderr] I0516 13:08:52.502619  1038 server.go:1236] Starting language server process with pid 1038
2026-05-16 13:40:58.788 [error] [LS Main stderr] E0516 13:40:58.788567  1038 log.go:398] model output error: invalid tool call error (invalid_args) /Users/apple/Desktop/clicky-main/test_results.md is not a valid artifact path; artifacts must be in /Users/apple/.gemini/antigravity/brain/0bf4dc86-ac69-4e44-8c66-744dc37d9723/ and knowledge items must be in /Users/apple/.gemini/antigravity/knowledge/

2026-05-16 13:40:58.806 [error] [LS Main stderr] I0516 13:40:58.806149  1038 planner_generator.go:283] Requesting planner with 151 chat messages at model retry attempt 2 and API retry attempt 1

2026-05-16 13:41:07.247 [error] [LS Main stderr] I0516 13:41:07.247411  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x5fcef3c47f5bf1dc

2026-05-16 13:41:07.384 [error] [LS Main stderr] I0516 13:41:07.384000  1038 planner_generator.go:283] Requesting planner with 153 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:41:15.752 [error] [LS Main stderr] I0516 13:41:15.752011  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x507d7034fd3184e7

2026-05-16 13:41:15.860 [error] [LS Main stderr] I0516 13:41:15.860008  1038 planner_generator.go:283] Requesting planner with 155 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:41:23.955 [error] [LS Main stderr] I0516 13:41:23.955461  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x210d5e2c80d3159c

2026-05-16 13:41:30.779 [error] [LS Main stderr] I0516 13:41:30.778912  1038 planner_generator.go:283] Requesting planner with 158 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:41:38.561 [error] [LS Main stderr] I0516 13:41:38.561455  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xeb4799bcf20a6971

2026-05-16 13:41:40.405 [error] [LS Main stderr] I0516 13:41:40.405586  1038 planner_generator.go:283] Requesting planner with 159 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:41:46.984 [error] [LS Main stderr] I0516 13:41:46.983971  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x96746348a410b8d2

2026-05-16 13:41:49.413 [error] [LS Main stderr] I0516 13:41:49.413103  1038 planner_generator.go:283] Requesting planner with 161 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:42:04.205 [error] [LS Main stderr] I0516 13:42:04.205085  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x934f33968b60dbb

2026-05-16 13:43:43.161 [error] [LS Main stderr] I0516 13:43:43.161402  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xabd8a453841dcecf

2026-05-16 13:43:43.634 [error] [LS Main stderr] I0516 13:43:43.633920  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x979ec481a9f3f652

2026-05-16 13:48:11.172 [error] [LS Main stderr] E0516 13:48:11.171853  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 13:48:11.216 [error] [LS Main stderr] I0516 13:48:11.215930  1038 planner_generator.go:283] Requesting planner with 164 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:48:19.944 [error] [LS Main stderr] I0516 13:48:19.944393  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x608b5aca824893ae

2026-05-16 13:48:25.186 [error] [LS Main stderr] I0516 13:48:25.186211  1038 planner_generator.go:283] Requesting planner with 165 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:48:28.745 [error] [LS Main stderr] I0516 13:48:28.744954  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xc299b8d447b4049b

2026-05-16 13:48:28.791 [error] [LS Main stderr] I0516 13:48:28.790820  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x4b821dc650565257

2026-05-16 13:48:31.055 [error] [LS Main stderr] I0516 13:48:31.055162  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x543f779af21fa5de

2026-05-16 13:48:36.116 [error] [LS Main stderr] I0516 13:48:36.116325  1038 planner_generator.go:283] Requesting planner with 167 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:48:42.118 [error] [LS Main stderr] I0516 13:48:42.118087  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xddc865e066895698

2026-05-16 13:48:43.118 [error] [LS Main stderr] I0516 13:48:43.117760  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xb429f35ff6aa0cdc

2026-05-16 13:48:43.629 [error] [LS Main stderr] I0516 13:48:43.629825  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xeff5d2da6ba120fc

2026-05-16 13:48:47.207 [error] [LS Main stderr] I0516 13:48:47.207156  1038 planner_generator.go:283] Requesting planner with 169 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:48:53.452 [error] [LS Main stderr] I0516 13:48:53.452198  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x37639e704a861c61

2026-05-16 13:49:23.499 [error] [LS Main stderr] I0516 13:49:23.499563  1038 planner_generator.go:283] Requesting planner with 171 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:49:30.422 [error] [LS Main stderr] I0516 13:49:30.422453  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x86c4f120e4656428

2026-05-16 13:50:00.501 [error] [LS Main stderr] I0516 13:50:00.501343  1038 planner_generator.go:283] Requesting planner with 173 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:50:03.717 [error] [LS Main stderr] I0516 13:50:03.716895  1038 planner_generator.go:318] Encountered retryable api error. retrying in 5s. Error (The model API is currently overloaded and may experience intermittent errors.): RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).

2026-05-16 13:50:08.717 [error] [LS Main stderr] E0516 13:50:08.717765  1038 log.go:398] RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).

2026-05-16 13:50:08.727 [error] [LS Main stderr] I0516 13:50:08.727111  1038 planner_generator.go:283] Requesting planner with 174 chat messages at model retry attempt 1 and API retry attempt 2

2026-05-16 13:50:11.063 [error] [LS Main stderr] I0516 13:50:11.063070  1038 planner_generator.go:318] Encountered retryable api error. retrying in 8.021465588s. Error (The model API is currently overloaded and may experience intermittent errors.): RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).

2026-05-16 13:50:19.085 [error] [LS Main stderr] E0516 13:50:19.085128  1038 log.go:398] RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).

2026-05-16 13:50:19.101 [error] [LS Main stderr] I0516 13:50:19.101521  1038 planner_generator.go:283] Requesting planner with 175 chat messages at model retry attempt 1 and API retry attempt 3

2026-05-16 13:50:21.310 [error] [LS Main stderr] E0516 13:50:21.310045  1038 log.go:398] agent executor error: model unreachable: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).

2026-05-16 13:50:21.312 [error] [LS Main stderr] E0516 13:50:21.312268  1038 log.go:398] model unreachable: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).

2026-05-16 13:51:32.750 [error] [LS Main stderr] E0516 13:51:32.750136  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 13:51:33.086 [error] [LS Main stderr] E0516 13:51:33.086565  1038 log.go:398] step has unexpected non-terminal status: CORTEX_STEP_STATUS_RUNNING

2026-05-16 13:51:34.891 [error] [LS Main stderr] E0516 13:51:34.891528  1038 log.go:398] executor is not currently running

2026-05-16 13:51:34.904 [error] [LS Main stderr] E0516 13:51:34.904293  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 13:51:35.157 [error] [LS Main stderr] E0516 13:51:35.157222  1038 log.go:398] agent executor error: step has unexpected non-terminal status: CORTEX_STEP_STATUS_RUNNING

2026-05-16 13:51:35.171 [error] [LS Main stderr] E0516 13:51:35.170978  1038 interceptor.go:74] /exa.language_server_pb.LanguageServerService/RevertToCascadeStep (unknown): step has unexpected non-terminal status: CORTEX_STEP_STATUS_RUNNING

2026-05-16 13:51:40.530 [error] [LS Main stderr] E0516 13:51:40.529564  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 13:51:40.594 [error] [LS Main stderr] I0516 13:51:40.594629  1038 planner_generator.go:283] Requesting planner with 168 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:51:47.451 [error] [LS Main stderr] I0516 13:51:47.451425  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x29cd39c38ee5ca8e

2026-05-16 13:51:47.492 [error] [LS Main stderr] I0516 13:51:47.492463  1038 planner_generator.go:283] Requesting planner with 170 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:51:58.213 [error] [LS Main stderr] I0516 13:51:58.212862  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x45ee3c8a50e3f9e

2026-05-16 13:52:03.237 [error] [LS Main stderr] I0516 13:52:03.237358  1038 planner_generator.go:283] Requesting planner with 172 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:52:56.015 [error] [LS Main stderr] I0516 13:52:56.014682  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xa93fce67bd810436

2026-05-16 13:53:01.128 [error] [LS Main stderr] I0516 13:53:01.128267  1038 planner_generator.go:283] Requesting planner with 174 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:53:07.834 [error] [LS Main stderr] I0516 13:53:07.834409  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x80320f419b6a9ed7

2026-05-16 13:53:18.638 [error] [LS Main stderr] I0516 13:53:18.637894  1038 planner_generator.go:283] Requesting planner with 176 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:53:27.390 [error] [LS Main stderr] I0516 13:53:27.390088  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xd55d1a0dc59bd6bb

2026-05-16 13:53:49.693 [error] [LS Main stderr] I0516 13:53:49.693098  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x34850e43c7143f2a

2026-05-16 13:53:58.468 [error] [LS Main stderr] I0516 13:53:58.468138  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xfc188b92f8d043e

2026-05-16 13:53:58.597 [error] [LS Main stderr] I0516 13:53:58.597284  1038 planner_generator.go:283] Requesting planner with 178 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:54:21.484 [error] [LS Main stderr] I0516 13:54:21.483697  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x96848afd8f0b8288

2026-05-16 13:54:51.650 [error] [LS Main stderr] I0516 13:54:51.650297  1038 planner_generator.go:283] Requesting planner with 180 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:55:14.405 [error] [LS Main stderr] I0516 13:55:14.405496  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xc258de2b4d066bec

2026-05-16 13:55:44.673 [error] [LS Main stderr] I0516 13:55:44.673124  1038 planner_generator.go:283] Requesting planner with 182 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:56:07.323 [error] [LS Main stderr] I0516 13:56:07.323469  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x3eef994c9aab6ac

2026-05-16 13:56:37.666 [error] [LS Main stderr] I0516 13:56:37.666220  1038 planner_generator.go:283] Requesting planner with 184 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:56:43.904 [error] [LS Main stderr] I0516 13:56:43.904182  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x7629f4ce9511ede9

2026-05-16 13:57:14.023 [error] [LS Main stderr] I0516 13:57:14.022993  1038 planner_generator.go:283] Requesting planner with 186 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:57:41.062 [error] [LS Main stderr] I0516 13:57:41.061784  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x8e8f3b08512b5d06

2026-05-16 13:57:41.135 [error] [LS Main stderr] I0516 13:57:41.135742  1038 planner_generator.go:283] Requesting planner with 188 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:57:47.235 [error] [LS Main stderr] I0516 13:57:47.235132  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x55e8a72aebccfb17

2026-05-16 13:57:47.341 [error] [LS Main stderr] I0516 13:57:47.341783  1038 planner_generator.go:283] Requesting planner with 190 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:57:54.645 [error] [LS Main stderr] I0516 13:57:54.644762  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xef97fdd982d5f698

2026-05-16 13:57:54.743 [error] [LS Main stderr] I0516 13:57:54.743165  1038 planner_generator.go:283] Requesting planner with 192 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:58:01.024 [error] [LS Main stderr] I0516 13:58:01.023727  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xaba614ca9f1ac0e3

2026-05-16 13:58:02.868 [error] [LS Main stderr] I0516 13:58:02.868459  1038 planner_generator.go:283] Requesting planner with 194 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 13:58:08.445 [error] [LS Main stderr] I0516 13:58:08.445519  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xad9b57625ec13bdb

2026-05-16 13:58:17.109 [error] [LS Main stderr] I0516 13:58:17.109009  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x9f12fb08c0212e6c

2026-05-16 13:58:48.868 [error] [LS Main stderr] I0516 13:58:48.868452  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xc3c55ae3d6e1e8d4

2026-05-16 13:58:50.260 [error] [LS Main stderr] I0516 13:58:50.260740  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x4f4c019857928268

2026-05-16 14:03:44.075 [error] [LS Main stderr] I0516 14:03:44.071969  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x85140dd9b8619a9d

2026-05-16 14:03:44.663 [error] [LS Main stderr] I0516 14:03:44.663041  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x4c20315db175008d

2026-05-16 14:07:30.154 [error] [LS Main stderr] E0516 14:07:30.154726  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 14:07:30.305 [error] [LS Main stderr] I0516 14:07:30.304989  1038 planner_generator.go:283] Requesting planner with 196 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:07:36.632 [error] [LS Main stderr] E0516 14:07:36.632424  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 14:07:37.587 [error] [LS Main stderr] E0516 14:07:37.586409  1038 log.go:398] executor is not currently running

2026-05-16 14:07:37.589 [error] [LS Main stderr] E0516 14:07:37.589005  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 14:07:49.358 [error] [LS Main stderr] E0516 14:07:49.358404  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 14:07:49.399 [error] [LS Main stderr] I0516 14:07:49.399746  1038 planner_generator.go:283] Requesting planner with 196 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:07:59.337 [error] [LS Main stderr] I0516 14:07:59.336978  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x5d6046a6afadf9f2

2026-05-16 14:08:05.121 [error] [LS Main stderr] I0516 14:08:05.121502  1038 planner_generator.go:283] Requesting planner with 198 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:08:11.527 [error] [LS Main stderr] I0516 14:08:11.527065  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x6e36a677d1c4e68

2026-05-16 14:08:11.604 [error] [LS Main stderr] I0516 14:08:11.604806  1038 planner_generator.go:283] Requesting planner with 200 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:08:18.422 [error] [LS Main stderr] I0516 14:08:18.422617  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x52a2ff021b9d72ec

2026-05-16 14:08:18.483 [error] [LS Main stderr] I0516 14:08:18.483750  1038 planner_generator.go:283] Requesting planner with 113 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:08:22.331 [error] [LS Main stderr] I0516 14:08:22.331767  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x2bbb58f0fc663dbf

2026-05-16 14:08:22.621 [error] [LS Main stderr] I0516 14:08:22.620903  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xf670f171c340269f

2026-05-16 14:08:26.005 [error] [LS Main stderr] I0516 14:08:26.005039  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x253492b668c66ad

2026-05-16 14:08:26.256 [error] [LS Main stderr] I0516 14:08:26.255973  1038 planner_generator.go:283] Requesting planner with 116 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:08:34.320 [error] [LS Main stderr] I0516 14:08:34.320488  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x9236c48c14b5d5dd

2026-05-16 14:08:42.223 [error] [LS Main stderr] I0516 14:08:42.222866  1038 planner_generator.go:283] Requesting planner with 118 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:08:44.236 [error] [LS Main stderr] I0516 14:08:44.236271  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xd8103d3b4c8e1060

2026-05-16 14:08:44.887 [error] [LS Main stderr] I0516 14:08:44.887181  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xccff317540de1eca

2026-05-16 14:08:47.656 [error] [LS Main stderr] I0516 14:08:47.655900  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xd370e91105d09267

2026-05-16 14:08:47.706 [error] [LS Main stderr] I0516 14:08:47.706610  1038 planner_generator.go:283] Requesting planner with 120 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:08:55.249 [error] [LS Main stderr] I0516 14:08:55.249073  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x66726817f4984964

2026-05-16 14:08:55.758 [error] [LS Main stderr] I0516 14:08:55.758474  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x900884235d0a63a0

2026-05-16 14:09:06.191 [error] [LS Main stderr] I0516 14:09:06.191027  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x46d8931a9d6cd0d0

2026-05-16 14:09:08.234 [error] [LS Main stderr] I0516 14:09:08.234028  1038 planner_generator.go:283] Requesting planner with 122 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:09:08.949 [error] [LS Main stderr] I0516 14:09:08.948713  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x478c03ecaef169d8

2026-05-16 14:09:09.003 [error] [LS Main stderr] I0516 14:09:09.003588  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x5def54d9b10b7967

2026-05-16 14:09:13.902 [error] [LS Main stderr] I0516 14:09:13.902074  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x28dcf83590eaa97b

2026-05-16 14:09:13.952 [error] [LS Main stderr] I0516 14:09:13.951871  1038 planner_generator.go:283] Requesting planner with 124 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:09:20.380 [error] [LS Main stderr] I0516 14:09:20.380533  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x625bb36cb2920373

2026-05-16 14:09:22.443 [error] [LS Main stderr] I0516 14:09:22.443789  1038 planner_generator.go:283] Requesting planner with 126 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:09:25.569 [error] [LS Main stderr] I0516 14:09:25.569133  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x3154719f5d8c30d7

2026-05-16 14:09:25.877 [error] [LS Main stderr] I0516 14:09:25.877454  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xb1329ea2263654

2026-05-16 14:09:28.458 [error] [LS Main stderr] I0516 14:09:28.458052  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xe725f653062ebb85

2026-05-16 14:09:34.556 [error] [LS Main stderr] I0516 14:09:34.556358  1038 planner_generator.go:283] Requesting planner with 128 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:09:42.176 [error] [LS Main stderr] I0516 14:09:42.175882  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xc5a61b3968c0b514

2026-05-16 14:10:09.665 [error] [LS Main stderr] I0516 14:10:09.665531  1038 planner_generator.go:283] Requesting planner with 130 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:10:16.726 [error] [LS Main stderr] I0516 14:10:16.725876  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x16e85c94babe8cc6

2026-05-16 14:10:21.937 [error] [LS Main stderr] I0516 14:10:21.936940  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x94c69ccf69650e0e

2026-05-16 14:10:25.809 [error] [LS Main stderr] I0516 14:10:25.809382  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x37fb761b4d2132b5

2026-05-16 14:10:27.403 [error] [LS Main stderr] I0516 14:10:27.403630  1038 planner_generator.go:283] Requesting planner with 132 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:10:33.749 [error] [LS Main stderr] I0516 14:10:33.749277  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x5580a59ac1e95670

2026-05-16 14:10:34.645 [error] [LS Main stderr] I0516 14:10:34.645738  1038 planner_generator.go:283] Requesting planner with 134 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:10:40.310 [error] [LS Main stderr] I0516 14:10:40.310564  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xc1a3bd89738850f6

2026-05-16 14:10:41.239 [error] [LS Main stderr] I0516 14:10:41.239282  1038 planner_generator.go:283] Requesting planner with 136 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:10:46.590 [error] [LS Main stderr] I0516 14:10:46.590150  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x9fdcbfe333968b33

2026-05-16 14:10:46.628 [error] [LS Main stderr] I0516 14:10:46.628136  1038 planner_generator.go:283] Requesting planner with 138 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:10:57.433 [error] [LS Main stderr] I0516 14:10:57.433157  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xb17ee7eb4ac72258

2026-05-16 14:10:58.278 [error] [LS Main stderr] I0516 14:10:58.278048  1038 planner_generator.go:283] Requesting planner with 140 chat messages at model retry attempt 1 and API retry attempt 1

